#Study : CKbyEmotion
#Date : 20191217 17:25:43
#Version : 7.2.15327.0
#TestRunDate : 20191217 16:29:46.325 (+02:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	version	Number of faces	width	height	FrameIndex	faceid	#classifiers	Brow Furrow	Brow Raise	Engagement	Lip Corner Depressor	Smile	Valence	Attention	Interocular Distance	Pitch	Yaw	Roll	InnerBrowRaise	EyeClosure	NoseWrinkle	UpperLipRaise	LipSuck	LipPress	MouthOpen	ChinRaise	Smirk	LipPucker	Anger	Sadness	Disgust	Joy	Surprise	Fear	Contempt	Cheek Raise	Dimpler	Eye Widen	Lid Tighten	Lip Stretch	Jaw Drop	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
CKbyEmotion	20191217	S156-contempt	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_162946405	80			4	1	640	480	0	0	34	0.1409471	0.01277103	0.1072209	0.0006469562	0.02483099	0	98.44329	143.3894	-6.505271	1.265474	0.3195789	0.8913338	7.398266E-09	0.008730646	0.01115118	0.0002142413	0.007252239	4.141589	0.00516803	0.0022157	0.03690918	0.007618925	0.00568708	0.4589697	0.00196116	0.3266582	0.2797637	0.1928689	0.001342666	0.002657323	41.13588	0.00656177	0.001111654	0.2176926						
CKbyEmotion	20191217	S156-contempt	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_162946445	120			4	1	640	480	1	0	34	0.06180681	0.004515866	0.1042862	0.0006374104	0.03373123	0	97.99839	145.6408	-6.608231	2.545008	-0.1812552	0.685269	2.146294E-09	0.002810835	0.003066901	0.0001688433	0.009396813	3.831791	0.004583833	0.001683275	0.03649152	0.002576359	0.01665481	0.4557211	0.00196366	0.234806	0.01074195	0.1924444	0.001243743	0.002509769	8.604457	0.003893219	0.001065277	0.3061482						
CKbyEmotion	20191217	S156-contempt	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_162946485	160			4	1	640	480	2	0	34	0.01965613	0.002322247	0.1007683	0.0005509597	0.05592915	0	98.53731	145.7925	-8.676456	0.9492046	-1.377819	0.6346567	7.748493E-10	0.0005070451	0.0005082535	0.0001636457	0.007669573	3.393029	0.004304232	0.001374273	0.02655228	0.00246737	0.01745109	0.4513176	0.001960689	0.2294511	0.009516703	0.1919671	0.001265725	0.002218781	7.403876	0.003175203	0.00100661	0.2283611						
CKbyEmotion	20191217	S156-contempt	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_162946525	200			4	1	640	480	3	0	34	0.02475287	0.002421289	0.09922849	0.0003913727	0.0691132	0	97.89266	145.01	-7.534504	2.807764	0.1122584	0.5735813	1.238428E-09	0.0008660622	0.0007013182	0.0002039624	0.01080358	3.172145	0.004296076	0.002584849	0.03441451	0.002437893	0.01773842	0.4491366	0.001956389	0.2270347	0.009112838	0.1918207	0.001766786	0.003053613	6.995937	0.00318975	0.001271314	0.2539845						
CKbyEmotion	20191217	S156-contempt	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_162946565	240			4	1	640	480	4	0	34	0.01710764	0.00320253	0.0929312	0.0004609802	0.08308886	0	98.23363	144.3567	-8.704802	1.907897	-0.7928181	0.6136385	4.19412E-09	0.0006474598	0.0005270372	0.0002067941	0.0163662	2.260983	0.003690754	0.003019908	0.03363132	0.002443404	0.01820931	0.4413909	0.001929566	0.2224189	0.009262097	0.1916015	0.001994029	0.004388498	7.152572	0.003531888	0.001663361	0.2203594						
CKbyEmotion	20191217	S156-contempt	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_162946605	280			4	1	640	480	5	0	34	0.01576391	0.002524482	0.09223797	0.000420696	0.1234791	0	98.41744	144.7308	-8.79901	1.34911	0.05428809	0.6269142	4.300875E-09	0.0006396269	0.0004713084	0.000286915	0.03336323	2.1574	0.003856923	0.003177561	0.02128238	0.002417881	0.01836605	0.4394122	0.00193892	0.2212356	0.00905266	0.1910214	0.002868263	0.008620239	6.933666	0.003739457	0.003378874	0.1763584						
CKbyEmotion	20191217	S156-contempt	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_162946645	320			4	1	640	480	6	0	34	0.01189308	0.002170369	0.08907074	0.0003632679	0.1443982	0	98.40246	144.3757	-7.760936	1.396996	-1.071318	0.6469868	1.637455E-09	0.0004647282	0.0003229171	0.0004373065	0.1064535	1.671654	0.004366794	0.003676795	0.0143563	0.002332948	0.01926988	0.4349667	0.001928974	0.2163836	0.008189831	0.1907188	0.003268073	0.02499407	5.931183	0.004120552	0.008660034	0.1427875						
CKbyEmotion	20191217	S156-contempt	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_162946685	360			4	1	640	480	7	0	34	0.01092931	0.002381012	0.08703309	0.0003238725	0.1870498	0	98.32281	143.8112	-7.522135	1.644327	0.03752404	0.644431	1.848359E-09	0.000277436	0.0001724821	0.0008379496	0.4670743	1.348339	0.004895143	0.005124674	0.01062673	0.00248262	0.01808763	0.4312288	0.001931207	0.2188661	0.009927033	0.1901366	0.004155448	0.07515122	7.881019	0.004431106	0.02170544	0.1427616						
CKbyEmotion	20191217	S156-contempt	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_162946725	400			4	1	640	480	8	0	34	0.01138348	0.002227081	0.09334334	0.0003047851	0.2315027	0	98.40405	142.9418	-8.57117	1.391939	-0.2359557	0.6901965	2.928951E-09	0.000226926	0.0001167131	0.00117042	2.328718	1.327424	0.005656699	0.01260801	0.00775924	0.002390533	0.01814534	0.4298211	0.001944518	0.2166813	0.00897429	0.1896571	0.004972492	0.1923502	6.879103	0.004643223	0.05411836	0.1231404						
CKbyEmotion	20191217	S156-contempt	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_162946765	440			4	1	640	480	9	0	34	0.01276982	0.002457205	0.188673	0.0003078351	0.3210256	0	98.01084	144.0318	-6.964813	2.513163	0.4515947	0.6889037	4.342883E-09	0.0005231124	0.0002078158	0.002062873	12.19292	1.143006	0.007176207	0.02909873	0.006766293	0.002346986	0.01559376	0.4258973	0.001966415	0.2148822	0.008606046	0.1887249	0.007175844	0.6177426	6.49934	0.004652446	0.1451047	0.1306327						
