#Study : CKbyEmotion
#Date : 20191217 16:25:44
#Version : 7.2.15327.0
#TestRunDate : 20191217 16:17:21.135 (+02:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	version	Number of faces	width	height	FrameIndex	faceid	#classifiers	Brow Furrow	Brow Raise	Engagement	Lip Corner Depressor	Smile	Valence	Attention	Interocular Distance	Pitch	Yaw	Roll	InnerBrowRaise	EyeClosure	NoseWrinkle	UpperLipRaise	LipSuck	LipPress	MouthOpen	ChinRaise	Smirk	LipPucker	Anger	Sadness	Disgust	Joy	Surprise	Fear	Contempt	Cheek Raise	Dimpler	Eye Widen	Lid Tighten	Lip Stretch	Jaw Drop	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721215	80			4	1	640	490	0	0	34	0.0006024486	6.559956E-05	0.08117968	0.0004524591	3.107823E-05	0	97.51066	152.5611	-1.992153	3.660283	-1.181033	0.01814972	5.323716E-15	9.018062E-07	5.453574E-07	0.01986333	0.006199656	0.383118	4.211859E-05	4.033044E-05	0.009213594	0.05530079	0.0008473242	0.428428	0.001841804	0.5282952	49.91844	0.192676	1.094392E-08	0.0025829	99.9994	0.001640728	0.001036249	0.1062289						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721255	120			4	1	640	490	1	0	34	0.006216178	3.605368E-05	0.08115771	0.001144552	0.0001607727	0	97.36815	152.4522	-1.54009	3.94594	-1.604134	0.01739318	1.662438E-14	1.199432E-05	3.155096E-06	0.02099331	0.008706138	0.3737119	5.419524E-05	3.322876E-05	0.01188718	0.05532899	0.0008478884	0.428332	0.001840854	0.5277951	49.93475	0.1926943	8.895789E-08	0.002547121	99.99841	0.001641195	0.001319803	0.08853906						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721295	160			4	1	640	490	2	0	34	0.01177254	3.313341E-05	0.08115817	0.001610517	0.0003426067	0	97.00486	152.7502	-0.8566772	4.611153	-0.9114651	0.02135963	8.166714E-14	1.92884E-05	5.030993E-06	0.01877364	0.00742818	0.3682352	5.432429E-05	3.584378E-05	0.01509623	0.05533836	0.0008487031	0.4283327	0.001840055	0.5275506	49.94016	0.1927117	2.127754E-07	0.002273042	99.99726	0.00178522	0.001155904	0.08538358						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721335	200			4	1	640	490	3	0	34	0.01046049	3.188007E-05	0.08144058	0.001729009	0.0003540953	0	97.75979	151.818	-1.898487	3.120297	-1.04189	0.02605571	8.307482E-14	2.916138E-05	7.538369E-06	0.02360771	0.008937968	0.4182224	8.193518E-05	3.457578E-05	0.01395562	0.05533424	0.0008474269	0.4286181	0.00184189	0.5282384	49.9413	0.1927068	3.039183E-07	0.00258831	99.99574	0.001767415	0.001219691	0.08051717						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721375	240			4	1	640	490	4	0	34	0.01831897	3.365018E-05	0.08183043	0.002776494	0.0004210528	0	97.20213	152.9713	-0.1465506	4.26032	-0.8495077	0.02926527	3.600862E-14	4.015777E-05	1.003558E-05	0.03405608	0.01178331	0.4772744	0.0001068462	4.037014E-05	0.01581398	0.05539042	0.0008463148	0.4288568	0.001842941	0.5289534	49.93202	0.1927343	3.995144E-07	0.00258893	99.99421	0.001714221	0.001217432	0.09582429						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721415	280			4	1	640	490	5	0	34	0.01328598	4.536918E-05	0.08151162	0.00277175	0.0002671055	0	97.54177	149.3528	-1.312996	3.59579	-1.899858	0.03694109	2.409899E-14	2.451235E-05	7.212836E-06	0.02759995	0.01147714	0.4276151	9.914232E-05	4.084619E-05	0.01738343	0.05533627	0.0008479257	0.4286146	0.001841837	0.5284773	49.93696	0.1927184	2.384677E-07	0.002086417	99.99451	0.001975171	0.0009126706	0.08969034						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721455	320			4	1	640	490	6	0	34	0.02930229	5.206664E-05	0.08206662	0.002991519	0.0002330216	0	97.26692	151.1895	-1.447852	4.13984	-1.196192	0.04811317	4.290132E-14	4.63763E-05	1.184792E-05	0.02242968	0.01342159	0.5066681	0.0001076375	4.280752E-05	0.01829307	0.05537102	0.0008474592	0.4293468	0.001842543	0.5289866	49.95942	0.1927767	2.960016E-07	0.002110974	99.99218	0.002341116	0.0009078527	0.07730235						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721495	360			4	1	640	490	7	0	34	0.1616768	4.932646E-05	0.08283652	0.00338628	0.0002295698	0	97.91188	151.6218	-2.329547	2.760986	-0.9237946	0.06609874	5.537545E-14	0.0002991712	4.004576E-05	0.01816497	0.01067805	0.5051318	0.0001104464	3.8621E-05	0.01596373	0.05593966	0.0008570915	0.4294285	0.001826596	0.5251229	50.0669	0.1932548	4.370676E-07	0.00203709	99.99229	0.003147197	0.000975156	0.08985925						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721535	400			4	1	640	490	8	0	34	0.7527872	4.809379E-05	0.08600971	0.00328035	0.0001602641	0	98.57676	149.7595	-2.04384	0.8105319	-2.31009	0.09316013	5.779856E-14	0.0005860656	4.809002E-05	0.01511451	0.008809921	0.4407462	9.846934E-05	3.87639E-05	0.01440366	0.05869117	0.0008997137	0.4290037	0.001755199	0.5063637	50.55766	0.1954054	3.97997E-07	0.00180892	99.98733	0.00464243	0.000894657	0.09079454						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721575	440			4	1	640	490	9	0	34	4.146392	3.504134E-05	0.1097793	0.003220228	0.0001182379	0	97.52022	149.1694	-1.126981	3.640568	-1.065212	0.1462864	2.077892E-13	0.001383969	6.175847E-05	0.01499399	0.008858572	0.4666281	9.965515E-05	3.935867E-05	0.01360315	0.07771827	0.001163645	0.42925	0.001406245	0.4141527	53.40124	0.2082171	3.886373E-07	0.001925418	99.98627	0.007822867	0.0008848634	0.08935802						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721615	480			4	1	640	490	10	0	34	17.20164	2.154336E-05	0.2781515	0.002282913	7.861773E-05	0	98.09459	149.4523	-1.321386	2.293834	-1.748197	0.2066816	3.151927E-13	0.003280926	6.902663E-05	0.0144624	0.005681194	0.450719	8.862567E-05	4.251672E-05	0.01242568	0.2298458	0.003112227	0.4292325	0.000598164	0.189791	63.93041	0.265813	3.567949E-07	0.002043316	99.98448	0.0137111	0.0008535212	0.08743472						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721655	520			4	1	640	490	11	0	34	51.19597	1.213614E-05	3.067375	0.00195674	4.408479E-05	-3.042953	97.91361	149.5288	-2.693455	2.756733	-1.119429	0.2830872	2.979237E-13	0.003703075	3.312219E-05	0.01523327	0.006521808	0.4593096	8.019638E-05	4.707924E-05	0.00910707	3.757698	0.04002563	0.4293185	6.464675E-05	0.02476587	84.6367	0.50161	2.283287E-07	0.002540576	99.97846	0.0234483	0.0009169253	0.08089866						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721695	560			4	1	640	490	12	0	34	82.27199	8.298203E-06	22.70715	0.00157562	2.810117E-05	-13.76607	98.21284	149.682	-4.363777	1.967462	-1.14873	0.3629965	5.686605E-13	0.007882398	2.558421E-05	0.02117468	0.007050091	0.5791053	8.176034E-05	6.029664E-05	0.005753522	34.16447	0.4107305	0.430307	8.474371E-06	0.003856102	93.95131	0.8947476	1.558677E-07	0.003769464	99.97204	0.04076133	0.001100846	0.08155739						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721735	600			4	1	640	490	13	0	34	93.13496	5.278242E-06	39.30265	0.001198239	2.283004E-05	-17.63358	97.59655	149.5124	-4.381481	3.480307	-1.36307	0.7159128	5.999474E-13	0.01029538	1.826744E-05	0.03138923	0.01935596	0.7805261	0.000105133	8.806151E-05	0.004447914	55.89955	0.9388993	0.4317784	4.177352E-06	0.00203378	95.72139	1.094668	1.468966E-07	0.008377071	99.94395	0.09678169	0.001574034	0.09086581						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721775	640			4	1	640	490	14	0	34	97.10593	4.398913E-06	46.82073	0.001201981	2.271784E-05	-19.21079	97.93507	148.3566	-4.189485	2.703953	-0.6223161	1.248372	4.216812E-13	0.008627632	1.276183E-05	0.05508066	0.07939792	1.111264	0.0001621126	0.0001631757	0.003654309	63.4104	1.291572	0.4338395	3.240648E-06	0.001632805	96.2457	1.178296	1.587619E-07	0.02432006	99.89673	0.2542411	0.002452317	0.1015004						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721815	680			4	1	640	490	15	0	34	98.61446	3.971782E-06	50.14048	0.001273138	2.363196E-05	-20.1739	97.75427	148.1953	-5.776819	3.132869	-0.2944134	2.225419	2.356779E-13	0.01184718	1.53069E-05	0.1059934	0.3366608	1.464198	0.0002974915	0.0002593223	0.003368058	65.5194	1.519732	0.43571	2.954856E-06	0.001533061	96.441	1.211702	1.812423E-07	0.09010788	99.78844	0.6932135	0.004070836	0.111303						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721855	720			4	1	640	490	16	0	34	99.29537	2.604997E-06	53.19534	0.001121748	2.431499E-05	-21.67376	97.56693	147.1196	-4.263679	3.543074	-0.7343093	3.656842	3.046922E-13	0.01582973	1.846188E-05	0.1868843	2.496451	1.726169	0.0005656839	0.0004135421	0.003578085	65.67311	1.68794	0.4362633	2.839545E-06	0.001521942	96.53368	1.2271	2.14884E-07	0.3635239	99.60036	1.884755	0.006559631	0.1252209						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721895	760			4	1	640	490	17	0	34	99.57626	3.041202E-06	65.06029	0.001100902	2.28091E-05	-24.86906	97.12802	147.8311	-6.493195	4.394856	-0.8422734	5.879624	9.99295E-13	0.01260757	1.638511E-05	0.3448796	9.127396	2.273183	0.001041893	0.0006201144	0.003711224	64.2607	1.785466	0.4372079	2.815685E-06	0.001577394	96.49376	1.233527	2.139679E-07	1.38103	99.02155	5.17123	0.01068093	0.1401264						
CKbyEmotion	20191217	S067-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161721935	800			4	1	640	490	18	0	34	99.73406	3.27686E-06	88.72855	0.001091092	2.62434E-05	-32.74446	96.73222	148.8335	-4.860466	5.060808	-1.724589	8.104498	1.27522E-12	0.02255307	4.020295E-05	0.8108581	29.15224	3.056886	0.00215349	0.0008153746	0.003520566	62.01244	1.542821	0.4339254	2.826743E-06	0.001637635	96.00623	1.237161	2.623675E-07	6.177595	97.25323	11.77339	0.01603833	0.1671551						
