#Study : CKbyEmotion
#Date : 20191217 20:50:02
#Version : 7.2.15327.0
#TestRunDate : 20191217 17:32:56.690 (+02:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	version	Number of faces	width	height	FrameIndex	faceid	#classifiers	Brow Furrow	Brow Raise	Engagement	Lip Corner Depressor	Smile	Valence	Attention	Interocular Distance	Pitch	Yaw	Roll	InnerBrowRaise	EyeClosure	NoseWrinkle	UpperLipRaise	LipSuck	LipPress	MouthOpen	ChinRaise	Smirk	LipPucker	Anger	Sadness	Disgust	Joy	Surprise	Fear	Contempt	Cheek Raise	Dimpler	Eye Widen	Lid Tighten	Lip Stretch	Jaw Drop	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
CKbyEmotion	20191217	S078-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173256770	80			4	1	640	490	0	0	34	0.001444685	3.563148E-07	0.07910618	0.0002888641	0.0001703146	0	97.75852	137.2563	3.099703	-3.123174	-1.838448	0.6388642	3.091978E-13	8.37038E-08	1.166728E-09	0.01112734	0.0197529	0.01116872	0.000320332	0.002519811	0.006234826	0.001933444	0.02505346	0.4257267	0.001829335	0.1957118	0.004570215	0.1927277	5.043431E-08	0.003990595	0.004145727	0.1173499	0.001148432	0.1332714						
CKbyEmotion	20191217	S078-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173256810	120			4	1	640	490	1	0	34	0.05973644	2.656756E-06	0.08075143	0.002142293	0.0007311209	0	98.37329	139.2817	1.861249	-1.488964	-1.849575	0.7551875	3.123119E-13	1.326354E-05	1.545185E-07	0.07686111	0.01850258	0.2498783	0.001042652	0.001421662	0.01963035	0.001946706	0.02513298	0.4262519	0.001830462	0.1969728	0.004574192	0.1929075	6.577676E-07	0.006869321	0.002165639	0.0954584	0.001851456	0.2161706						
CKbyEmotion	20191217	S078-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173256850	160			4	1	640	490	2	0	34	0.2208086	1.071396E-05	0.09116686	0.004394767	0.001276054	0	98.41782	139.5827	2.301745	-1.3479	-1.370757	0.9114313	1.667743E-12	7.083108E-05	1.615226E-06	0.1972539	0.01352039	1.788684	0.001162569	0.0006603718	0.01278985	0.002062407	0.02437387	0.4357853	0.001862823	0.2035552	0.004602374	0.1934664	1.829956E-06	0.004645592	0.00144696	0.0868024	0.002046145	0.2668627						
CKbyEmotion	20191217	S078-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173256890	200			4	1	640	490	3	0	34	0.2530062	1.874087E-05	0.09459615	0.001909986	0.003027194	0	98.27934	139.9241	2.822004	-1.774461	-1.370754	0.9294022	1.282298E-12	0.0004465184	1.18964E-05	0.2218429	0.01725487	2.273917	0.001340997	0.0007391948	0.01183123	0.002099603	0.02405376	0.4391486	0.00187591	0.2063115	0.004586151	0.1935592	7.73938E-06	0.003381176	0.001788006	0.08446199	0.001878002	0.4126059						
CKbyEmotion	20191217	S078-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173256930	240			4	1	640	490	4	0	34	1.038339	1.383987E-05	0.1076488	0.003189382	0.003117776	0	98.35691	139.6784	2.795677	-1.53989	-1.232153	0.9100096	3.12975E-13	0.001168216	3.379977E-05	0.1584058	0.0102898	3.300015	0.001655594	0.0005610004	0.01483331	0.002322091	0.02465342	0.4492097	0.001815503	0.2033761	0.004647232	0.1964198	1.157749E-05	0.00216145	0.0009786441	0.0899198	0.001574962	0.7878231						
CKbyEmotion	20191217	S078-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173256970	280			4	1	640	490	5	0	34	3.439151	7.290151E-06	0.133461	0.004953688	0.002723022	0	98.53791	138.7961	2.750449	-0.9471442	-1.523668	0.8072309	3.772278E-12	0.002861629	6.513408E-05	0.08416982	0.005734859	3.911916	0.002499811	0.0003656252	0.02080604	0.002914355	0.02876261	0.4592867	0.001568754	0.1828177	0.004828294	0.2054469	1.372999E-05	0.001140157	0.0007973843	0.1381684	0.001143658	1.989607						
CKbyEmotion	20191217	S078-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173257010	320			4	1	640	490	6	0	34	8.690739	2.791504E-06	0.1995651	0.006502005	0.002025909	0	98.7351	139.2333	1.900295	0.2127569	-1.689135	0.5395133	1.202217E-10	0.0047289	0.0001122759	0.03820127	0.001914155	4.302234	0.004163595	0.000241536	0.02157638	0.00464336	0.04138347	0.4754898	0.001120224	0.1400758	0.00532181	0.2266669	1.535437E-05	0.0006041228	0.0006318798	0.217424	0.0009384053	4.187564						
CKbyEmotion	20191217	S078-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173257050	360			4	1	640	490	7	0	34	22.4753	1.676314E-06	0.6856741	0.0138602	0.002485339	0	98.77605	139.5998	1.005638	-0.04609967	-1.518534	0.397929	2.352266E-09	0.08259766	0.001602868	0.02232992	0.001185498	7.865704	0.007503381	0.000161319	0.01895052	0.01668861	0.1023427	0.5701408	0.0004848763	0.07375986	0.007128532	0.2933102	2.561106E-05	0.0005696635	0.0004960596	0.3383008	0.0008352441	9.12695						
CKbyEmotion	20191217	S078-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173257090	400			4	1	640	490	8	0	34	39.61382	1.154801E-06	2.997009	0.02340111	0.003090866	0	98.76334	139.1585	0.9261492	-0.09845547	-1.620156	0.281307	1.903715E-08	0.2983213	0.006254811	0.01387841	0.0002709503	11.7064	0.008723106	0.0001515853	0.0152031	0.080144	0.3224884	0.8360921	0.000169361	0.03257916	0.01036137	0.4040023	4.067841E-05	0.0003431231	0.0004475159	0.5119254	0.0007098626	14.98058						
CKbyEmotion	20191217	S078-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173257130	440			4	1	640	490	9	0	34	59.10269	9.829201E-07	16.14955	0.0367907	0.004102203	-6.827515	98.45071	140.5589	1.100801	-1.241208	-1.473999	0.1998304	4.225018E-08	1.837284	0.03487856	0.008682633	8.121123E-05	17.83731	0.008346427	0.0001410855	0.01527455	0.5039383	1.119093	1.837704	5.288057E-05	0.0140773	0.01471231	0.5811333	7.310215E-05	0.0003079026	0.0003610991	0.7342343	0.0005945895	23.90037						
