#Study : CKbyEmotion
#Date : 20191217 20:50:01
#Version : 7.2.15327.0
#TestRunDate : 20191217 18:05:02.943 (+02:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	version	Number of faces	width	height	FrameIndex	faceid	#classifiers	Brow Furrow	Brow Raise	Engagement	Lip Corner Depressor	Smile	Valence	Attention	Interocular Distance	Pitch	Yaw	Roll	InnerBrowRaise	EyeClosure	NoseWrinkle	UpperLipRaise	LipSuck	LipPress	MouthOpen	ChinRaise	Smirk	LipPucker	Anger	Sadness	Disgust	Joy	Surprise	Fear	Contempt	Cheek Raise	Dimpler	Eye Widen	Lid Tighten	Lip Stretch	Jaw Drop	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
CKbyEmotion	20191217	S117-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180503023	80			4	1	640	490	0	0	34	0.005863833	0.000997707	0.07923542	0.0004428049	0.005121109	0	96.75781	139.982	-4.512444	5.020183	1.131306	0.03826542	2.892691E-13	1.911684E-05	2.784458E-06	7.46612E-05	0.004547239	0.03820112	0.00274206	9.377876E-05	0.03119754	0.001973866	0.02402591	0.426088	0.001831128	0.1934211	0.004547157	0.1926227	3.591843E-05	0.0009800273	0.04513259	0.002425523	0.0003693642	0.1005428						
CKbyEmotion	20191217	S117-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180503063	120			4	1	640	490	1	0	34	0.007347123	0.01354045	0.07922627	0.000680968	0.002364374	0	96.70153	140.7415	-1.540566	5.109159	2.035951	0.03727386	3.175073E-13	1.073605E-05	1.141178E-06	0.0001047895	0.003927174	0.02891292	0.002482516	0.0001983562	0.02478052	0.001971511	0.02405541	0.4260862	0.001829065	0.1935425	0.004528005	0.1926699	1.165713E-05	0.002449134	0.01552135	0.002132493	0.0007372277	0.1324596						
CKbyEmotion	20191217	S117-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180503103	160			4	1	640	490	2	0	34	0.009330515	0.01178068	0.07954039	0.0007246168	0.006963915	0	96.49274	141.1234	-2.668198	5.426841	2.494682	0.02658632	4.158029E-13	4.415469E-05	6.220842E-06	8.177453E-05	0.003618967	0.08610984	0.001817166	0.0003884378	0.02299566	0.001976029	0.0239891	0.4263999	0.001832214	0.1936003	0.004532377	0.1926146	4.495574E-05	0.003600945	0.01657076	0.001759692	0.001547156	0.09642941						
CKbyEmotion	20191217	S117-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180503143	200			4	1	640	490	3	0	34	0.02241886	0.004047455	0.08058894	0.0006417288	0.02364562	0	97.15784	140.4145	-1.761996	4.341146	1.698735	0.03062221	2.722599E-13	0.0002509408	2.945511E-05	4.796508E-05	0.004075244	0.2589692	0.002218309	0.001083915	0.0171368	0.001987948	0.02385942	0.4273184	0.001841893	0.1941833	0.004532256	0.1924356	0.0002356612	0.002955751	0.01604323	0.002096724	0.002397289	0.08580809						
CKbyEmotion	20191217	S117-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180503183	240			4	1	640	490	4	0	34	0.1337014	0.001798695	0.08667278	0.000935396	0.06726412	0	97.3075	140.6527	-1.323776	4.062973	1.6483	0.04610736	8.146618E-13	0.002193359	0.0002080605	3.625563E-05	0.00380539	1.167437	0.002449849	0.002206131	0.01418491	0.002061147	0.0233001	0.4333499	0.001872434	0.1985945	0.00448978	0.192231	0.001056353	0.0009262704	0.01556059	0.002778125	0.001119503	0.3998014						
CKbyEmotion	20191217	S117-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180503223	280			4	1	640	490	5	0	34	0.7766281	0.0007122318	0.1009421	0.001357678	0.09636222	0	97.99785	139.7166	-1.478045	2.546387	2.474198	0.109565	5.270681E-12	0.01085223	0.0007430587	4.46179E-05	0.006759547	2.660206	0.005513589	0.004861036	0.01472758	0.002275462	0.02331834	0.4450782	0.001853535	0.2019044	0.00445737	0.1941892	0.002356767	0.0007322192	0.01427296	0.004982422	0.00115075	1.23063						
CKbyEmotion	20191217	S117-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180503263	320			4	1	640	490	6	0	34	4.290242	0.0002706853	0.1350924	0.0015203	0.08911874	0	98.06657	138.9096	-1.584505	2.368272	2.51032	0.1993515	9.366909E-12	0.02937843	0.001488302	7.434148E-05	0.0097758	3.231152	0.009679358	0.01075207	0.01339255	0.003098746	0.02997212	0.4510035	0.001486354	0.1686011	0.004900973	0.2076279	0.003465008	0.0006022797	0.009136915	0.009464728	0.0009901582	1.942077						
CKbyEmotion	20191217	S117-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180503303	360			4	1	640	490	7	0	34	23.89505	0.0001151818	0.621739	0.001795697	0.07219993	0	98.28691	136.8278	-1.605911	1.752032	1.352446	0.4149998	3.024356E-11	0.2501247	0.007088638	0.0001253307	0.01805513	5.066599	0.01557973	0.01950759	0.0119973	0.01674939	0.1244576	0.4766578	0.0004247398	0.0564314	0.008993772	0.3002478	0.004212351	0.0006340238	0.006482459	0.01816102	0.001219015	3.466605						
CKbyEmotion	20191217	S117-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180503343	400			4	1	640	490	8	0	34	64.4298	4.793535E-05	12.32321	0.001972938	0.05223072	-8.761398	98.27068	136.8034	-1.533871	1.800016	2.105791	1.031211	2.097134E-10	1.647999	0.02976856	0.0002473576	0.02826368	8.099778	0.02225509	0.0426272	0.009793014	0.5279734	2.397657	0.5729328	3.150605E-05	0.005480428	0.03445057	0.6423619	0.004062006	0.0006083427	0.004709795	0.04111455	0.001270956	4.046656						
CKbyEmotion	20191217	S117-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180503383	440			4	1	640	490	9	0	34	91.12536	2.95561E-05	51.09513	0.002009975	0.03661748	-20.79957	98.32349	136.7202	-0.03479134	1.642259	1.573619	2.576194	2.063811E-09	5.639753	0.04424534	0.0003486534	0.03696173	9.488008	0.03428145	0.09166854	0.00970049	4.617451	16.15726	0.8437257	5.615445E-06	0.001192249	0.08457079	1.06193	0.003785119	0.0006282013	0.00320579	0.1003527	0.001396304	4.584578						
