#Study : CKbyEmotion
#Date : 20191217 20:50:00
#Version : 7.2.15327.0
#TestRunDate : 20191217 19:48:22.509 (+02:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	version	Number of faces	width	height	FrameIndex	faceid	#classifiers	Brow Furrow	Brow Raise	Engagement	Lip Corner Depressor	Smile	Valence	Attention	Interocular Distance	Pitch	Yaw	Roll	InnerBrowRaise	EyeClosure	NoseWrinkle	UpperLipRaise	LipSuck	LipPress	MouthOpen	ChinRaise	Smirk	LipPucker	Anger	Sadness	Disgust	Joy	Surprise	Fear	Contempt	Cheek Raise	Dimpler	Eye Widen	Lid Tighten	Lip Stretch	Jaw Drop	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
CKbyEmotion	20191217	S044-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194822589	80			4	1	640	490	0	0	34	0.02166492	1.324644E-08	0.07989302	0.001270386	0.00124312	0	96.23637	107.0815	-5.077829	-5.792881	5.759051	1.234473	4.443445E-10	1.761354E-05	1.21557E-06	0.001176811	0.01122539	0.1382082	0.007971929	1.803423E-05	0.005701063	0.001898477	0.02600649	0.4270087	0.001831461	0.1985383	0.004613122	0.192734	2.55583E-06	0.002320962	0.001336645	0.1317037	0.0003579011	0.1592872						
CKbyEmotion	20191217	S044-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194822629	120			4	1	640	490	1	0	34	0.5671556	7.912848E-08	0.09336184	0.001200418	0.002345552	0	97.21687	104.9952	-2.799767	-4.233142	5.602516	1.277092	9.493942E-10	0.000314805	1.673136E-05	0.0007316852	0.01111984	1.775724	0.00859404	1.66882E-05	0.005130974	0.002104715	0.0257255	0.4400591	0.001820958	0.2002994	0.004701919	0.1946955	9.742823E-06	0.003400853	0.0004137564	0.2304744	0.0003474903	0.1491413						
CKbyEmotion	20191217	S044-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194822669	160			4	1	640	490	2	0	34	1.671153	2.215508E-07	0.1155944	0.001121868	0.00272378	0	96.92773	105.0567	-2.549755	-4.742241	4.70156	1.656561	2.776303E-09	0.0006484559	4.248465E-05	0.0006076359	0.007909187	3.665302	0.006214418	1.12842E-05	0.004048065	0.002413624	0.02691323	0.4552123	0.001753335	0.1981245	0.004905003	0.1987539	1.469943E-05	0.003618532	0.0002014635	0.1865278	0.0002421729	0.1728332						
CKbyEmotion	20191217	S044-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194822709	200			4	1	640	490	3	0	34	0.6849098	1.266804E-07	0.08996388	0.001098126	0.003698166	0	97.44971	104.4034	-2.881858	-3.784374	4.902211	1.535036	5.448754E-09	0.0004136764	2.559329E-05	0.0005405594	0.008703938	1.138449	0.006847744	9.461847E-06	0.005107356	0.002056321	0.02696917	0.434986	0.001786557	0.1968567	0.004736586	0.195105	1.868326E-05	0.003158469	0.0003211873	0.2105702	0.0002907432	0.1725151						
CKbyEmotion	20191217	S044-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194822749	240			4	1	640	490	4	0	34	0.6540931	1.369655E-07	0.08829307	0.0009903479	0.003534802	0	96.61943	104.4596	-2.408203	-5.236331	4.154075	1.189811	1.733629E-09	0.0002617032	1.677066E-05	0.000617991	0.009065791	0.9065758	0.006129851	1.030834E-05	0.004331003	0.002063214	0.02649892	0.4331409	0.001782585	0.1948245	0.004701058	0.194995	1.638155E-05	0.002875973	0.0003034556	0.195552	0.0002799583	0.1952855						
CKbyEmotion	20191217	S044-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194822789	280			4	1	640	490	5	0	34	0.7682884	4.067954E-07	0.09450475	0.001270537	0.004983767	0	97.04932	103.8616	-2.554391	-4.534067	5.138107	0.8685095	2.34812E-09	0.0005592818	4.312037E-05	0.0005942839	0.0100536	1.745094	0.005753077	1.20261E-05	0.003850359	0.002166399	0.02543639	0.4397344	0.001796919	0.1964075	0.004690351	0.195391	2.813909E-05	0.003196998	0.0009446556	0.1564414	0.0002953701	0.2161381						
CKbyEmotion	20191217	S044-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194822829	320			4	1	640	490	6	0	34	0.3266226	1.579077E-06	0.1025712	0.001758838	0.008279973	0	97.41417	104.946	-2.609566	-3.855379	5.897926	0.6733636	1.41738E-09	0.0008541783	0.0001153714	0.0004490738	0.008698644	3.334581	0.0056999	1.194863E-05	0.003759154	0.002211441	0.02303081	0.4523473	0.001904882	0.2091606	0.00460151	0.1937349	5.382356E-05	0.003148807	0.003112126	0.08623563	0.0002653933	0.2502393						
CKbyEmotion	20191217	S044-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194822869	360			4	1	640	490	7	0	34	0.1536431	4.851904E-05	0.1604514	0.003421324	0.007741584	0	96.54618	106.4948	-1.804963	-5.347301	6.914386	0.4782155	1.246104E-10	0.001391988	0.000454327	0.0004135987	0.007085955	9.779754	0.007266783	1.057984E-05	0.006444282	0.002718186	0.01809472	0.5082962	0.002165899	0.2487467	0.004522528	0.1931165	5.338428E-05	0.003359827	0.0194058	0.04096702	0.0002895633	0.5481996						
CKbyEmotion	20191217	S044-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194822909	400			4	1	640	490	8	0	34	0.0708861	0.00165848	0.3604505	0.007943897	0.006062238	0	97.26929	105.8055	-1.003626	-4.135375	7.029286	0.4581304	1.491533E-11	0.0005285745	0.0006013992	0.0004852353	0.009228833	21.22168	0.007838279	8.236172E-06	0.01072043	0.003954051	0.01219433	0.6251172	0.002680369	0.3394403	0.004443861	0.1928419	4.106452E-05	0.002902559	0.1967948	0.02949898	0.0003000687	1.513521						
CKbyEmotion	20191217	S044-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194822949	440			4	1	640	490	9	0	34	0.0522357	0.04540847	1.298896	0.0159978	0.004285882	0	96.60739	106.1591	-2.158319	-5.254732	6.809812	0.5083374	3.283845E-12	0.0002816257	0.001084885	0.0004711713	0.01059418	39.31961	0.008174585	7.851466E-06	0.01993425	0.007182889	0.006352165	0.8666481	0.003722872	0.5796233	0.004623397	0.1928002	3.115096E-05	0.002079153	1.700425	0.02276881	0.0002987672	4.798423						
