#Study : CKbyEmotion
#Date : 20191217 20:50:01
#Version : 7.2.15327.0
#TestRunDate : 20191217 19:31:36.966 (+02:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	version	Number of faces	width	height	FrameIndex	faceid	#classifiers	Brow Furrow	Brow Raise	Engagement	Lip Corner Depressor	Smile	Valence	Attention	Interocular Distance	Pitch	Yaw	Roll	InnerBrowRaise	EyeClosure	NoseWrinkle	UpperLipRaise	LipSuck	LipPress	MouthOpen	ChinRaise	Smirk	LipPucker	Anger	Sadness	Disgust	Joy	Surprise	Fear	Contempt	Cheek Raise	Dimpler	Eye Widen	Lid Tighten	Lip Stretch	Jaw Drop	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
CKbyEmotion	20191217	S046-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137046	80			4	1	640	490	0	0	34	2.400303E-06	0.0165496	0.08453263	0.0008732102	0.01307244	0	97.52578	125.7251	-13.22038	3.629045	-13.79923	0.008196082	5.601936E-09	7.495879E-08	4.178147E-07	3.926941E-05	0.006143797	0.9342588	0.002343566	6.816527E-05	0.007612679	0.00246898	0.0185657	0.4328398	0.001863395	0.2121355	0.008871751	0.1924864	2.978049E-05	0.0005410215	6.783872	0.005613992	0.0004077802	0.2118274						
CKbyEmotion	20191217	S046-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137086	120			4	1	640	490	1	0	34	2.155927E-06	0.002891599	0.08271407	0.001340717	0.03795711	0	97.15546	124.0802	-12.06926	4.345461	-4.836769	0.01517308	1.729425E-08	1.383355E-07	5.374854E-07	0.0001628275	0.005447347	0.643189	0.002903583	0.0001860651	0.007376158	0.002487998	0.01856597	0.4300744	0.001861954	0.2123742	0.009005812	0.1921306	8.733757E-05	0.00172743	7.049592	0.006988816	0.0006801159	0.5263531						
CKbyEmotion	20191217	S046-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137126	160			4	1	640	490	2	0	34	3.208935E-06	0.003656777	0.08291388	0.001834524	0.07654528	0	96.79472	125.5563	-11.00635	4.961026	-3.575475	0.0140269	1.055943E-08	4.553348E-07	1.788571E-06	0.0002843952	0.006794672	0.6762333	0.003261684	0.0002500727	0.008106753	0.00233134	0.0196882	0.4297237	0.001874828	0.2082908	0.00746638	0.1915777	0.0002288528	0.002521991	5.175125	0.01039942	0.001035822	0.4487292						
CKbyEmotion	20191217	S046-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137166	200			4	1	640	490	3	0	34	1.81099E-06	0.003382672	0.08175643	0.001403913	0.09951987	0	97.6363	124.0224	-12.13713	3.394907	-4.104504	0.01684164	2.735508E-09	2.43527E-07	9.594789E-07	0.0002561018	0.006664016	0.4795338	0.003917243	0.0002576112	0.007470504	0.002207757	0.02086546	0.4275317	0.001875187	0.2045844	0.006332901	0.1912487	0.0003090149	0.004310241	3.588838	0.01350893	0.001422892	0.5860064						
CKbyEmotion	20191217	S046-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137206	240			4	1	640	490	4	0	34	1.540422E-06	0.001659206	0.08134271	0.001578708	0.0747114	0	97.60255	124.243	-12.07228	3.467516	-5.272001	0.02074722	7.503343E-09	1.614507E-07	6.298325E-07	0.0002936148	0.005530709	0.4101754	0.004246954	0.0003466721	0.007670699	0.00216505	0.02140314	0.4278769	0.001865342	0.2027081	0.005965361	0.191606	0.0002110985	0.004070296	2.954151	0.0165513	0.001330066	0.5288423						
CKbyEmotion	20191217	S046-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137246	280			4	1	640	490	5	0	34	1.258429E-06	0.0022312	0.08172753	0.001094071	0.07085703	0	97.58852	125.7029	-10.4432	3.4974	-3.863104	0.02365633	4.558879E-09	1.202641E-07	5.000406E-07	0.0002592997	0.005362821	0.4757293	0.003306178	0.0002021556	0.007807209	0.002125355	0.02176666	0.4283331	0.001866354	0.2021935	0.005630925	0.1916583	0.0001874669	0.004098231	2.396054	0.01649545	0.001205691	0.5942604						
CKbyEmotion	20191217	S046-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137286	320			4	1	640	490	6	0	34	7.775702E-07	0.001145187	0.08075206	0.001525189	0.05002312	0	97.21741	123.1959	-12.57458	4.232154	-5.378763	0.03564068	1.158957E-08	5.385616E-08	2.115751E-07	0.0001559643	0.004362428	0.3085773	0.002848174	0.0001701413	0.007383906	0.002101025	0.02221413	0.4275766	0.001854425	0.200666	0.005430412	0.1919568	0.0001227784	0.002941582	2.019933	0.02124327	0.0009278469	0.6020433						
CKbyEmotion	20191217	S046-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137326	360			4	1	640	490	7	0	34	8.089754E-07	0.0009227376	0.08087696	0.002334107	0.02925199	0	97.4193	124.0578	-11.5197	3.845185	-4.872686	0.05891636	5.281963E-08	3.504427E-08	1.263737E-07	9.92566E-05	0.003639924	0.330451	0.002665434	0.0001383346	0.008412117	0.002079653	0.02250659	0.4285204	0.001848882	0.2006458	0.005247188	0.1922549	6.315481E-05	0.003066793	1.694863	0.02209196	0.0008041335	0.7094873						
CKbyEmotion	20191217	S046-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137366	400			4	1	640	490	8	0	34	1.332323E-06	0.001255631	0.08106643	0.00506214	0.02198754	0	95.866	124.8896	-11.3064	6.281458	-4.665078	0.0982665	3.406053E-08	4.825232E-08	1.710772E-07	8.249595E-05	0.002334062	0.3629026	0.003297764	0.0001044018	0.0117728	0.00206765	0.02266629	0.4293226	0.001847754	0.2016173	0.005134694	0.1923587	5.171849E-05	0.002384984	1.545921	0.02409305	0.0006121435	0.9452166						
CKbyEmotion	20191217	S046-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137406	440			4	1	640	490	9	0	34	1.704978E-06	0.001928343	0.08114757	0.01172983	0.01968599	0	96.55825	126.2583	-10.47159	5.329177	-4.779569	0.1894513	7.417754E-08	3.696932E-08	1.279604E-07	6.835922E-05	0.002083669	0.3762503	0.003818335	8.349589E-05	0.01771855	0.002039338	0.02305081	0.4297494	0.001847467	0.2030852	0.004908666	0.1923914	4.761664E-05	0.002283852	1.219397	0.02812736	0.0005389482	1.362378						
