#Study : CKbyEmotion
#Date : 20191217 16:25:44
#Version : 7.2.15327.0
#TestRunDate : 20191217 16:17:22.821 (+02:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	version	Number of faces	width	height	FrameIndex	faceid	#classifiers	Brow Furrow	Brow Raise	Engagement	Lip Corner Depressor	Smile	Valence	Attention	Interocular Distance	Pitch	Yaw	Roll	InnerBrowRaise	EyeClosure	NoseWrinkle	UpperLipRaise	LipSuck	LipPress	MouthOpen	ChinRaise	Smirk	LipPucker	Anger	Sadness	Disgust	Joy	Surprise	Fear	Contempt	Cheek Raise	Dimpler	Eye Widen	Lid Tighten	Lip Stretch	Jaw Drop	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
CKbyEmotion	20191217	S506-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161722901	80			4	1	720	480	0	0	34	0.06397872	2.52389E-05	0.07958396	0.005126141	0.0006117974	0	98.507	181.2202	5.953485	-1.053314	-1.199672	11.35734	3.220772E-12	0.0004612678	2.502313E-05	0.0006436632	0.003914637	0.0008076828	0.04158767	8.258218E-05	0.03716295	0.03031294	0.002310241	0.4259448	0.001821649	0.6108611	37.7061	0.1928972	6.072542E-06	0.001310721	93.12467	0.6833048	0.0008015747	0.1747463						
CKbyEmotion	20191217	S506-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161722941	120			4	1	720	480	1	0	34	0.07934663	1.384994E-05	0.07977784	0.004659737	0.0009788177	0	98.15388	180.904	6.12304	2.132763	-0.9696782	9.659225	1.253613E-11	0.001151984	6.960543E-05	0.01229313	0.004133709	0.003639875	0.06031141	6.092403E-05	0.02309526	0.02780824	0.002387633	0.4261592	0.001820022	0.5650046	27.57395	0.1929469	1.094484E-05	0.01276915	88.76464	0.5201457	0.001619972	0.1706424						
CKbyEmotion	20191217	S506-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161722981	160			4	1	720	480	2	0	34	0.1421209	1.415613E-05	0.08002358	0.005400362	0.0007459035	0	98.10339	180.0235	5.725829	2.270231	-0.1642413	13.79493	2.789464E-11	0.00202239	0.0001290165	0.02490297	0.003955465	0.006041249	0.04062612	7.84942E-05	0.01718763	0.03108742	0.002475225	0.4263823	0.001812569	0.6577372	45.92547	0.1931775	1.024423E-05	0.01057206	96.0888	0.5334826	0.00175058	0.2034101						
CKbyEmotion	20191217	S506-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161723021	200			4	1	720	480	3	0	34	0.1658974	9.666303E-06	0.08016729	0.004898313	0.0007924832	0	98.26006	181.4829	5.766241	1.831169	-1.02421	20.30923	7.756854E-12	0.001859023	0.0001040246	0.01027404	0.00380808	0.004258821	0.04198786	7.612125E-05	0.02214267	0.02416124	0.003970722	0.4260988	0.001809707	0.7393655	45.94427	0.1932627	1.079253E-05	0.01065279	95.00066	0.5164604	0.001499286	0.1971888						
CKbyEmotion	20191217	S506-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161723061	240			4	1	720	480	4	0	34	0.1527316	1.223544E-05	0.08007586	0.003968189	0.0008008694	0	98.20655	182.3022	6.174765	1.985357	-1.326133	19.64585	4.874136E-12	0.002256829	0.0001477365	0.01207635	0.004665637	0.004971032	0.03916556	5.929528E-05	0.02277002	0.02350148	0.00398424	0.4260715	0.001811292	0.7194126	42.08311	0.1932146	1.179595E-05	0.008203025	93.53953	0.4854892	0.001737331	0.1728191						
CKbyEmotion	20191217	S506-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161723101	280			4	1	720	480	5	0	34	0.1660451	1.050128E-05	0.08026242	0.004815129	0.0007162261	0	98.20216	181.9046	5.835973	1.997799	-0.9046257	19.54999	8.297608E-12	0.001668237	9.905518E-05	0.01162603	0.003834862	0.004748952	0.05845769	5.801596E-05	0.02637103	0.02229929	0.004197378	0.4260831	0.001809683	0.7054119	37.91525	0.1932639	9.711393E-06	0.006774454	91.81599	0.5029409	0.001854793	0.1809704						
CKbyEmotion	20191217	S506-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161723141	320			4	1	720	480	6	0	34	0.1896283	1.0852E-05	0.08055227	0.003992867	0.0007034637	0	97.98087	181.5574	4.960058	2.589461	-1.13526	18.02612	9.015081E-12	0.001874851	0.0001116208	0.01069466	0.003838312	0.004255525	0.08538353	6.932433E-05	0.02629702	0.02380221	0.003754776	0.4260269	0.001806872	0.6857725	38.15823	0.1933496	1.005982E-05	0.006564305	92.16476	0.5333842	0.001890873	0.1801352						
CKbyEmotion	20191217	S506-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161723181	360			4	1	720	480	7	0	34	0.2435793	1.042465E-05	0.08093471	0.00409637	0.0006500541	0	98.21404	179.9454	5.11511	1.964024	-1.241898	17.9004	7.234267E-12	0.002096982	0.0001079296	0.0139297	0.003356451	0.003637426	0.09779922	8.124223E-05	0.02285307	0.02409152	0.003727938	0.4261414	0.001800466	0.6827307	38.33347	0.193546	9.196212E-06	0.007689052	92.24933	0.6260578	0.001878661	0.2023787						
CKbyEmotion	20191217	S506-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161723221	400			4	1	720	480	8	0	34	0.2337517	9.113167E-06	0.08100982	0.004066851	0.0007999222	0	98.16785	180.1014	4.887253	2.094048	-0.9444678	16.6473	1.819479E-11	0.002095053	0.0001021198	0.01733219	0.004324932	0.003379886	0.1206245	0.0001077646	0.0263737	0.02456073	0.003504628	0.4260799	0.00180166	0.6616684	36.26489	0.1935088	1.120432E-05	0.007714736	91.57198	0.6950654	0.001725199	0.1875861						
CKbyEmotion	20191217	S506-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161723261	440			4	1	720	480	9	0	34	0.2241748	8.435474E-06	0.08104554	0.004601764	0.0008479345	0	98.18682	180.1716	5.547362	2.041055	-0.9188862	16.20584	3.167312E-10	0.001682058	7.619812E-05	0.01919685	0.004557155	0.003017555	0.1363709	0.0001128175	0.02920036	0.02304184	0.003677764	0.4260379	0.001802792	0.6409279	30.86858	0.1934735	1.174216E-05	0.007790164	89.22044	0.8897762	0.001596507	0.1737356						
CKbyEmotion	20191217	S506-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161723301	480			4	1	720	480	10	0	34	0.2401076	7.130721E-06	0.08109188	0.005041944	0.0008647541	0	98.22754	177.8771	5.695212	1.925414	-1.036822	16.21574	2.257497E-09	0.002223732	9.301719E-05	0.01730324	0.003454585	0.002321461	0.1284555	0.0001097237	0.03279571	0.02074237	0.004096089	0.4262161	0.001800895	0.620474	24.55003	0.1935309	1.27063E-05	0.008039054	86.04663	1.201608	0.001518694	0.1674635						
CKbyEmotion	20191217	S506-anger	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_161723341	520			4	1	720	480	11	0	34	0.3033722	6.228631E-06	0.08146368	0.005556491	0.0007885833	0	98.17144	179.9604	5.930192	2.084085	-1.175947	15.312	5.153297E-10	0.00193026	5.886574E-05	0.01605605	0.00494021	0.002119194	0.1292816	0.0001193077	0.03310576	0.02031194	0.004099607	0.4264428	0.001793425	0.5970058	21.3374	0.1937615	1.183366E-05	0.009101852	84.35638	1.564057	0.001791449	0.1667097						
