#Study : ck_happy
#Date : 20201109 13:28:55
#Version : 7.2.17995.2
#TestRunDate : 20201109 13:22:16.155 (+02:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	version	Number of faces	width	height	FrameIndex	faceid	#classifiers	Brow Furrow	Brow Raise	Engagement	Lip Corner Depressor	Smile	Valence	Attention	Interocular Distance	Pitch	Yaw	Roll	InnerBrowRaise	EyeClosure	NoseWrinkle	UpperLipRaise	LipSuck	LipPress	MouthOpen	ChinRaise	Smirk	LipPucker	Anger	Sadness	Disgust	Joy	Surprise	Fear	Contempt	Cheek Raise	Dimpler	Eye Widen	Lid Tighten	Lip Stretch	Jaw Drop	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
ck_happy	20201109	S125-happy	0	MALE	FaceRecording-1	TestImage	AffRaw	20201109_132216235	80			4	1	640	490	0	0	34	0.04407483	5.248461E-05	2.72349	0.0002688574	24.9705	28.54765	97.99574	144.034	5.329422	2.551735	3.215634	0.4337322	1.40601E-12	0.03352648	0.003228814	1.811347E-05	0.03934182	1.156777	0.001436645	0.2949617	0.0644863	0.0003825754	0.00448017	0.08540107	0.1107143	0.2008333	0.0008822092	0.03063056	19.38158	0.02601904	0.2459656	0.002487777	0.003313093	0.2074122						
ck_happy	20201109	S125-happy	0	MALE	FaceRecording-1	TestImage	AffRaw	20201109_132216275	120			4	1	640	490	1	0	34	0.03337672	5.160478E-05	5.409902	0.0002809894	29.97074	34.51869	98.47925	142.2008	1.182864	1.146817	2.864347	0.3754539	7.924125E-13	0.01942041	0.001317866	3.517711E-05	0.06311899	0.8833755	0.004142486	0.2433028	0.0456629	0.0002720489	0.003236774	0.06118979	0.2495139	0.1990292	0.0006237634	0.02093427	20.92077	0.03917653	0.1192278	0.002118428	0.003216051	0.1866258						
ck_happy	20201109	S125-happy	0	MALE	FaceRecording-1	TestImage	AffRaw	20201109_132216315	160			4	1	640	490	2	0	34	0.02243774	4.007472E-05	18.34875	0.0003151015	39.54973	46.31191	98.35123	142.1565	1.17065	1.557397	2.932136	0.3090005	4.58629E-13	0.009379427	0.0004514265	5.238545E-05	0.06449226	0.7955986	0.004518963	0.1925749	0.05590997	0.000143498	0.001707639	0.03261378	1.184046	0.1984578	0.0003272199	0.01015002	24.735	0.02897854	0.07526622	0.002220079	0.00466922	0.2079401						
ck_happy	20201109	S125-happy	0	MALE	FaceRecording-1	TestImage	AffRaw	20201109_132216355	200			4	1	640	490	3	0	34	0.01039123	2.461151E-05	68.08828	0.0004930844	55.30482	66.00403	98.29775	142.6918	1.195786	1.719762	2.759062	0.3075244	5.98295E-13	0.00360657	0.0001008491	7.304124E-05	0.08515575	0.7993211	0.008522387	0.1336894	0.05814086	5.015784E-05	0.0005961361	0.01162589	13.64186	0.1987028	0.0001145786	0.003093901	31.82171	0.02729305	0.09338008	0.00241093	0.005959948	0.221427						
ck_happy	20201109	S125-happy	0	MALE	FaceRecording-1	TestImage	AffRaw	20201109_132216395	240			4	1	640	490	4	0	34	0.006093925	2.25044E-05	91.17622	0.0008361926	66.3474	79.95747	98.46716	141.5385	1.436475	1.187016	2.765498	0.2878681	1.230411E-12	0.001656927	3.397596E-05	0.0001425143	0.1443784	0.7111911	0.01722607	0.1105878	0.05922421	2.396376E-05	0.0002855175	0.005633492	49.00735	0.1981142	5.497251E-05	0.001348133	37.17647	0.03482261	0.1030589	0.002741652	0.007398581	0.1849008						
ck_happy	20201109	S125-happy	0	MALE	FaceRecording-1	TestImage	AffRaw	20201109_132216435	280			4	1	640	490	5	0	34	0.002258457	9.319178E-06	98.36397	0.001145137	78.67477	95.00674	98.12755	142.6733	1.663154	2.204896	2.622594	0.3063268	2.058964E-12	0.00035693	3.810072E-06	0.0001576401	0.1953103	0.4039982	0.03317454	0.08516996	0.05324104	1.041674E-05	0.0001266501	0.002499725	87.7843	0.1967365	2.429035E-05	0.0005333403	41.93435	0.02932741	0.1448593	0.003203248	0.01407578	0.1684554						
ck_happy	20201109	S125-happy	0	MALE	FaceRecording-1	TestImage	AffRaw	20201109_132216475	320			4	1	640	490	6	0	34	0.001403508	6.858843E-06	99.45985	0.0009687908	86.50962	99.75406	98.33431	141.5586	1.982093	1.609335	2.611725	0.2987039	2.949734E-12	0.0001867758	1.265143E-06	0.0001635646	0.4373418	0.5007753	0.03372183	0.1105504	0.0242292	6.200408E-06	7.453081E-05	0.001499535	96.28897	0.1971591	1.441698E-05	0.0002971473	51.35451	0.0273882	0.1465519	0.004261035	0.02709342	0.1591857						
ck_happy	20201109	S125-happy	0	MALE	FaceRecording-1	TestImage	AffRaw	20201109_132216515	360			4	1	640	490	7	0	34	0.001282848	6.24718E-06	99.73896	0.0008772467	91.61956	99.68716	98.37006	140.4659	4.020557	1.49904	2.933066	0.3107615	3.884624E-11	6.621881E-05	1.91745E-07	0.0002394593	0.6355396	0.7359424	0.03443747	0.08370772	0.006769674	4.443522E-06	5.253008E-05	0.00107815	98.36413	0.1982432	1.022992E-05	0.0002019722	61.23169	0.01393944	0.1109525	0.007586388	0.04594747	0.1453511						
ck_happy	20201109	S125-happy	0	MALE	FaceRecording-1	TestImage	AffRaw	20201109_132216555	400			4	1	640	490	8	0	34	0.001184431	5.730264E-06	99.80531	0.001007057	93.67661	99.71352	98.11891	140.6607	2.26598	2.228327	3.496261	0.3935312	5.429313E-09	3.088397E-05	4.984663E-08	0.0004763095	0.4705931	0.8469083	0.03324943	0.0889931	0.003070799	3.876699E-06	4.600964E-05	0.0009455947	98.82853	0.1994199	8.917542E-06	0.0001731938	67.14313	0.01035141	0.1096943	0.01621198	0.0901166	0.2206907						
ck_happy	20201109	S125-happy	0	MALE	FaceRecording-1	TestImage	AffRaw	20201109_132216595	440			4	1	640	490	9	0	34	0.0009784546	6.600804E-06	99.83581	0.001273908	94.87183	99.64275	97.97895	141.4913	1.36386	2.594315	2.611025	0.5086978	1.018883E-06	2.160367E-05	2.158945E-08	0.002171988	0.547393	0.8893066	0.06189656	0.1304407	0.002423107	3.570837E-06	4.26817E-05	0.0008799396	99.03537	0.200999	8.209335E-06	0.0001590421	71.497	0.009463501	0.1201372	0.03423094	0.1442094	0.4418389						
