#Study : CKbyEmotion
#Date : 20191217 20:50:02
#Version : 7.2.15327.0
#TestRunDate : 20191217 18:05:01.957 (+02:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	version	Number of faces	width	height	FrameIndex	faceid	#classifiers	Brow Furrow	Brow Raise	Engagement	Lip Corner Depressor	Smile	Valence	Attention	Interocular Distance	Pitch	Yaw	Roll	InnerBrowRaise	EyeClosure	NoseWrinkle	UpperLipRaise	LipSuck	LipPress	MouthOpen	ChinRaise	Smirk	LipPucker	Anger	Sadness	Disgust	Joy	Surprise	Fear	Contempt	Cheek Raise	Dimpler	Eye Widen	Lid Tighten	Lip Stretch	Jaw Drop	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
CKbyEmotion	20191217	S032-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180502037	80			4	1	640	490	0	0	34	29.88231	2.730465E-07	0.7511868	0.002343591	0.0004762945	0	95.65166	111.1708	2.449367	6.545403	1.45486	0.02539498	1.513806E-09	0.0009625469	1.448451E-05	0.01346554	0.01523886	0.2958759	1.74545	0.000106889	0.02209958	0.02666561	0.2114837	0.427992	0.0002601118	0.03295898	0.01451712	0.3369113	5.99173E-06	0.009592287	1.676393	1.331575	0.001731565	0.04692473						
CKbyEmotion	20191217	S032-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180502077	120			4	1	640	490	1	0	34	32.04512	9.571973E-08	0.8201947	0.002007473	0.0002263901	0	94.99014	112.9574	1.325149	7.288183	1.655225	0.03490832	1.002529E-08	0.0003130286	2.678554E-06	0.01418891	0.0149673	0.2838432	0.8228059	0.0001012329	0.02094329	0.03155804	0.2563518	0.4278459	0.0002257179	0.02870601	0.01426594	0.3508121	1.480946E-06	0.0131403	0.7882224	1.882662	0.002584115	0.07496515						
CKbyEmotion	20191217	S032-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180502117	160			4	1	640	490	2	0	34	69.64839	5.766769E-08	10.81194	0.002609829	9.994087E-05	-9.58416	93.20972	111.9627	2.379786	8.903195	2.097475	0.03507448	7.094384E-08	0.000156715	7.701649E-07	0.01252029	0.01238693	0.3073995	0.8102574	0.000149989	0.01517128	0.7358793	4.102628	0.4280592	1.926694E-05	0.003015013	0.05110114	0.7075025	4.948357E-07	0.01036863	1.01048	2.320966	0.002610815	0.056059						
CKbyEmotion	20191217	S032-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180502157	200			4	1	640	490	3	0	34	86.45257	1.008454E-07	28.69729	0.003389401	9.112565E-05	-15.37819	94.39699	113.1442	2.461092	7.87898	2.749244	0.06583564	2.366402E-08	0.0004257484	2.061626E-06	0.01911098	0.01451818	0.2918659	0.8055885	0.000116954	0.01414568	3.002595	13.09595	0.4278154	6.41217E-06	0.001101375	0.09047562	0.9670011	6.835162E-07	0.0113318	1.118652	2.935317	0.002979825	0.04999068						
CKbyEmotion	20191217	S032-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180502197	240			4	1	640	490	4	0	34	96.76073	1.024003E-07	46.44903	0.003993023	5.33247E-05	-19.11407	93.86285	111.8745	2.49858	8.362624	2.711297	0.1568126	2.608107E-08	0.0003542158	1.33392E-06	0.03024958	0.02002531	0.3102361	1.247371	0.0001604753	0.02299424	7.502848	24.68329	0.4277346	3.266794E-06	0.0005948363	0.128298	1.17078	4.479891E-07	0.01642392	1.160047	5.084793	0.003148987	0.0381369						
CKbyEmotion	20191217	S032-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180502237	280			4	1	640	490	5	0	34	98.22759	1.594143E-07	49.25401	0.005267553	5.793455E-05	-19.76113	93.26736	114.7927	1.748742	8.857484	3.885913	0.4441058	1.207651E-08	0.0005009496	1.766587E-06	0.03888331	0.02755887	0.271584	1.354617	0.0001128	0.02218293	8.878418	26.76714	0.4273341	2.965641E-06	0.0005508488	0.1441842	1.203028	5.391549E-07	0.01841891	1.793415	6.571675	0.003834284	0.04175868						
CKbyEmotion	20191217	S032-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180502277	320			4	1	640	490	6	0	34	98.48071	2.344108E-07	49.37479	0.004954633	7.802087E-05	-19.9269	94.28382	111.6786	0.6247954	7.984951	3.859121	0.8643754	4.40522E-09	0.0008547618	3.573399E-06	0.03663188	0.02391121	0.5906719	1.169144	0.0001213243	0.02850362	10.88341	27.32335	0.4300492	2.933898E-06	0.000553505	0.14981	1.208682	8.724499E-07	0.01634032	2.041331	10.80464	0.003354279	0.09853748						
CKbyEmotion	20191217	S032-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180502317	360			4	1	640	490	7	0	34	99.20502	3.070969E-07	52.10872	0.008281481	0.000112163	-20.29389	95.01884	111.1978	0.7885897	7.257943	2.63333	1.13445	7.053382E-08	0.00183392	7.877498E-06	0.0419362	0.02780456	1.976558	1.223005	0.0001786746	0.02514458	14.40223	27.53548	0.44126	2.869468E-06	0.0005560658	0.1605139	1.22501	1.56545E-06	0.01421472	2.503433	15.30723	0.003278983	0.2688071						
CKbyEmotion	20191217	S032-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180502357	400			4	1	640	490	8	0	34	99.49696	6.019666E-07	58.47179	0.01240012	0.0001926455	-20.42132	95.76363	110.2524	-3.081404	6.409121	3.120692	1.333287	7.525465E-07	0.01071453	6.030735E-05	0.03916798	0.02661907	5.293436	1.082338	0.0002103951	0.01528431	21.77143	26.16589	0.4694599	2.990195E-06	0.0005983752	0.1584616	1.231648	3.560344E-06	0.01100461	2.338223	22.84002	0.003082177	0.548828						
CKbyEmotion	20191217	S032-fear	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_180502397	440			4	1	640	490	9	0	34	99.60477	1.044259E-06	66.99423	0.01320296	0.0003450404	-20.58347	93.94038	110.9856	0.3679161	8.294934	3.470487	1.688228	7.080397E-07	0.08058586	0.0006935259	0.04576079	0.02034939	10.30617	0.9717356	0.0002031783	0.0124416	31.51233	23.51743	0.5176228	3.252574E-06	0.0006873392	0.1602987	1.234095	7.943523E-06	0.008784829	2.536815	29.66975	0.002885065	1.082692						
