#Study : CKbyEmotion
#Date : 20191217 20:50:02
#Version : 7.2.15327.0
#TestRunDate : 20191217 17:32:58.225 (+02:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	version	Number of faces	width	height	FrameIndex	faceid	#classifiers	Brow Furrow	Brow Raise	Engagement	Lip Corner Depressor	Smile	Valence	Attention	Interocular Distance	Pitch	Yaw	Roll	InnerBrowRaise	EyeClosure	NoseWrinkle	UpperLipRaise	LipSuck	LipPress	MouthOpen	ChinRaise	Smirk	LipPucker	Anger	Sadness	Disgust	Joy	Surprise	Fear	Contempt	Cheek Raise	Dimpler	Eye Widen	Lid Tighten	Lip Stretch	Jaw Drop	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
CKbyEmotion	20191217	S129-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173258305	80			4	1	640	490	0	0	34	0.006065296	3.548216E-05	0.0831453	0.0008640352	0.002099601	0	98.25282	139.0846	-6.227041	1.852297	1.244542	0.02487352	1.265277E-12	0.0002101663	0.000200535	0.001107987	0.003920536	0.7128783	0.001920228	1.174172E-05	0.006016687	0.002401934	0.01930752	0.4313899	0.001852846	0.208364	0.008183952	0.1926653	1.598695E-05	0.0003028635	5.911555	0.009470109	0.0002298934	0.06871259						
CKbyEmotion	20191217	S129-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173258345	120			4	1	640	490	1	0	34	0.002991414	0.01158095	0.08088189	0.002576725	0.002411935	0	97.80407	141.0335	-7.010296	3.018191	1.481358	0.01944248	1.663061E-12	0.0003572276	0.000761433	0.001385087	0.003831949	0.3206469	0.003543923	5.910227E-06	0.01326456	0.002531072	0.01853646	0.4284008	0.001839448	0.2101508	0.009558521	0.1926496	2.683724E-05	0.0002971835	7.500817	0.01384852	0.0002154938	0.159545						
CKbyEmotion	20191217	S129-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173258385	160			4	1	640	490	2	0	34	0.002112118	0.07246662	0.08114905	0.006025484	0.002719046	0	97.9694	139.7441	-6.248464	2.618395	2.397624	0.01817816	2.246404E-12	0.0002968881	0.0009363697	0.003282744	0.004901907	0.3059694	0.005505283	7.964865E-06	0.019667	0.002532779	0.01844814	0.428229	0.001835495	0.2107219	0.009658981	0.192642	3.049076E-05	0.0007184569	7.609117	0.01015145	0.0003515636	0.1061321						
CKbyEmotion	20191217	S129-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173258425	200			4	1	640	490	3	0	34	0.000805409	0.06433959	0.08012959	0.004119157	0.00188609	0	98.24227	138.5603	-6.87716	1.882935	1.943488	0.01781563	7.339169E-12	9.367371E-05	0.0002880468	0.00399888	0.003808538	0.1369588	0.0055311	1.341066E-05	0.01441529	0.002528952	0.01858965	0.426951	0.001830258	0.2096251	0.009608171	0.1926495	1.664644E-05	0.0009751188	7.551687	0.01517427	0.0004267789	0.1013992						
CKbyEmotion	20191217	S129-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173258465	240			4	1	640	490	4	0	34	0.0008053491	0.05530132	0.07976571	0.003789471	0.001877594	0	98.20632	137.8706	-6.789451	1.986011	1.559516	0.018672	1.278416E-11	8.591279E-05	0.0002086603	0.003090498	0.002766263	0.08222571	0.004805478	1.343988E-05	0.01035255	0.002468152	0.01909493	0.4265714	0.001828976	0.2077815	0.00891978	0.1926495	1.620568E-05	0.0005545099	6.810982	0.01541841	0.0002874606	0.1192939						
CKbyEmotion	20191217	S129-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173258505	280			4	1	640	490	5	0	34	0.001204815	0.09880084	0.08022954	0.004559993	0.002584908	0	98.16054	139.4003	-6.784398	2.114355	1.723327	0.01825864	6.821236E-12	0.000197841	0.0004863351	0.003290768	0.003017006	0.119963	0.005680008	1.281871E-05	0.01331489	0.002654036	0.01767778	0.4269165	0.00182779	0.2130648	0.01115152	0.1926408	2.722134E-05	0.0005571342	9.053464	0.01566244	0.0002991122	0.1018516						
CKbyEmotion	20191217	S129-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173258545	320			4	1	640	490	6	0	34	0.001667532	0.03990404	0.079752	0.004199171	0.003405264	0	98.21515	136.8444	-7.761611	1.960871	0.8775412	0.02275629	1.34026E-10	0.0003381328	0.0007238411	0.002329029	0.002449367	0.09521492	0.008522215	1.968735E-05	0.009144376	0.002760294	0.01708971	0.4269396	0.001830684	0.2145927	0.01246978	0.1926307	4.099108E-05	0.0004198988	10.14642	0.02287214	0.0002735826	0.08848003						
CKbyEmotion	20191217	S129-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173258585	360			4	1	640	490	7	0	34	0.002811768	0.02697876	0.07984982	0.005000539	0.004900804	0	98.27795	137.3833	-7.296808	1.778578	1.09463	0.02785574	1.582496E-09	0.0008688036	0.001868409	0.00169555	0.002084285	0.1253149	0.01139908	2.649936E-05	0.007982944	0.002752551	0.01714154	0.427578	0.001832772	0.2144969	0.0123421	0.1926135	6.76792E-05	0.0002590854	10.04605	0.03156087	0.0002118468	0.1093218						
CKbyEmotion	20191217	S129-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173258625	400			4	1	640	490	8	0	34	0.003293857	0.02461484	0.08057615	0.005526618	0.005994169	0	98.50337	137.358	-7.365935	1.065642	-0.02369106	0.03439322	1.139306E-09	0.001203461	0.002097769	0.00114434	0.001225511	0.1080464	0.01743147	5.121213E-05	0.008339872	0.002704876	0.01746302	0.4285312	0.001832609	0.2132244	0.01171696	0.1926	8.717539E-05	0.000187724	9.520635	0.05331173	0.0001843375	0.09629725						
CKbyEmotion	20191217	S129-disgust	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_173258665	440			4	1	640	490	9	0	34	0.004619492	0.02878175	0.08253869	0.007129238	0.008542043	0	98.51344	138.1441	-8.058323	1.03137	0.2229455	0.03478646	4.740339E-09	0.003394891	0.004465283	0.0009513829	0.001083243	0.1025008	0.0257819	8.793936E-05	0.01015863	0.002601485	0.01815822	0.4309075	0.001832779	0.210774	0.01041972	0.1925688	0.0001412554	0.0001747454	8.35177	0.08575659	0.0001952745	0.1016519						
