#Study : CKbyEmotion
#Date : 20191217 20:50:01
#Version : 7.2.15327.0
#TestRunDate : 20191217 19:31:36.689 (+02:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	version	Number of faces	width	height	FrameIndex	faceid	#classifiers	Brow Furrow	Brow Raise	Engagement	Lip Corner Depressor	Smile	Valence	Attention	Interocular Distance	Pitch	Yaw	Roll	InnerBrowRaise	EyeClosure	NoseWrinkle	UpperLipRaise	LipSuck	LipPress	MouthOpen	ChinRaise	Smirk	LipPucker	Anger	Sadness	Disgust	Joy	Surprise	Fear	Contempt	Cheek Raise	Dimpler	Eye Widen	Lid Tighten	Lip Stretch	Jaw Drop	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193136769	80			4	1	640	490	0	0	34	0.05820539	1.432318	0.08777007	0.0005470002	0.006575444	0	97.04237	169.3956	-9.884651	4.546184	-0.1803826	0.3227614	9.767177E-10	0.0002092832	9.985741E-05	0.0005827778	0.007928602	0.04510552	0.007996552	1.604291E-06	0.0102459	0.001837804	0.02358703	0.4261637	0.001741988	0.2084108	0.004438922	0.1927886	0.0001307951	0.002546876	0.1999227	0.1354818	0.0008280356	0.04831013						
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193136809	120			4	1	640	490	1	0	34	0.04784453	0.2030626	0.08062227	0.001533054	0.009004266	0	97.15543	171.8056	-9.074856	4.345485	-0.6612442	0.4030582	1.520858E-10	8.384646E-05	1.857367E-05	0.002217624	0.00788736	0.08411855	0.02497159	1.998364E-06	0.007614001	0.001971351	0.02411404	0.4263329	0.001816736	0.1973287	0.004794369	0.1927162	0.000116795	0.004659488	0.5521499	0.1056797	0.0007896029	0.04763288						
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193136849	160			4	1	640	490	2	0	34	0.05114739	3.694197	0.1039605	0.002901886	0.005897474	0	97.05468	169.4446	-10.93569	4.524711	-0.8172212	0.3752961	2.010871E-10	7.054551E-05	2.723606E-05	0.002741524	0.009836562	0.1555582	0.020397	3.164522E-06	0.005012384	0.001659978	0.02198578	0.4269967	0.001621518	0.2351978	0.004284836	0.1927729	8.245592E-05	0.003607967	0.5928624	0.1060627	0.0008387539	0.04458425						
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193136889	200			4	1	640	490	3	0	34	0.1864445	0.3208183	0.08143049	0.005458699	0.004764006	0	96.87547	170.632	-10.71854	4.829293	-0.05257356	0.2526745	1.143299E-08	0.0002266736	4.919009E-05	0.002431593	0.01125214	0.1061252	0.03476508	2.765405E-06	0.00450745	0.001981067	0.02419595	0.4266435	0.001792879	0.1960825	0.004692477	0.193278	8.045331E-05	0.003373259	0.3607956	0.1412231	0.0007777715	0.07020721						
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193136929	240			4	1	640	490	4	0	34	1.540534	0.03515482	0.08855098	0.009406665	0.001925932	0	95.93813	171.2143	-13.12222	6.18971	-0.6011481	0.1942222	3.300914E-08	0.000281524	2.829435E-05	0.001761174	0.008626324	0.06100865	0.04012582	9.735758E-07	0.004954761	0.00225012	0.0269737	0.4263788	0.0016541	0.1777265	0.004921655	0.1982803	3.38715E-05	0.002729019	0.2990995	0.2146097	0.0006400645	0.06865983						
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193136969	280			4	1	640	490	5	0	34	8.542189	0.006784526	0.1459179	0.02593387	0.0008973923	0	97.06848	169.983	-10.79322	4.500521	-1.306823	0.2406421	1.370732E-08	0.0003080598	1.622229E-05	0.001939536	0.008690212	0.0599136	0.05215498	5.784544E-07	0.006018283	0.00404521	0.04586578	0.4264341	0.001046774	0.1168143	0.006186332	0.2260512	1.371888E-05	0.003104487	0.25098	0.2918943	0.0006325267	0.1100175						
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137009	320			4	1	640	490	6	0	34	27.8045	0.001218187	0.5752968	0.05722394	0.0004549666	0	96.16784	170.2459	-9.58042	5.88667	-1.156631	0.4292307	2.982025E-08	0.0002941945	9.205425E-06	0.002324318	0.007758685	0.04260785	0.06372335	5.190539E-07	0.006606714	0.0202449	0.1970677	0.4264301	0.000296624	0.03697089	0.01173842	0.3240766	6.992654E-06	0.003149602	0.2341959	0.5606585	0.0005789611	0.1896209						
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137049	360			4	1	640	490	7	0	34	60.6652	0.0006320376	5.730511	0.1298573	0.0002692314	-6.57058	95.44512	170.2694	-11.46991	6.788235	-0.6403805	0.6735796	1.079938E-07	0.0002536239	3.152059E-06	0.003426156	0.007138783	0.03709803	0.113295	3.402942E-07	0.007435984	0.3154977	2.314289	0.4265933	3.451779E-05	0.005179866	0.03488922	0.5984691	3.60289E-06	0.00339629	0.1774419	0.9833546	0.0005962453	0.2806297						
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137089	400			4	1	640	490	8	0	34	84.3456	0.0005102335	24.98094	0.2595906	0.0002184902	-14.92565	94.26563	168.1862	-11.91911	8.001809	-0.7163872	0.9463142	3.005128E-07	0.0005455763	3.757175E-06	0.004748472	0.006431022	0.04216659	0.141576	3.344886E-07	0.008076106	2.274525	12.52628	0.4269139	7.327051E-06	0.001260053	0.07627547	0.9298722	3.020006E-06	0.003038795	0.1216419	1.644178	0.0006194271	0.3877457						
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137129	440			4	1	640	490	9	0	34	93.93832	0.0004021299	40.29454	0.5567696	0.0001812342	-18.52442	93.9911	167.8606	-11.97046	8.250213	-0.8865598	1.02491	2.487841E-05	0.0009731958	2.453454E-06	0.00720199	0.00610287	0.04150419	0.2343174	3.548715E-07	0.008167775	5.214805	22.97076	0.4276028	3.910519E-06	0.0007104803	0.1039023	1.111074	2.561677E-06	0.00338662	0.07866897	2.927666	0.000678649	0.4611918						
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137169	480			4	1	640	490	10	0	34	96.49324	0.0003761402	45.72498	1.106887	0.0001560875	-20.11298	94.673	164.015	-10.70896	7.6118	-0.3956959	1.70261	0.004898847	0.001525434	2.766148E-06	0.01071246	0.00932116	0.03829687	0.3277389	3.986361E-07	0.008344956	6.551131	27.71127	0.4286079	3.308108E-06	0.0006183005	0.1129768	1.164962	2.671971E-06	0.003578491	0.06114516	4.082983	0.0006922975	0.5127382						
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137209	520			4	1	640	490	11	0	34	97.78403	0.0003126959	51.34819	2.971131	0.0001339834	-22.26161	93.6322	163.0792	-11.19061	8.559401	0.6850399	2.03967	0.05949946	0.003131089	5.468325E-06	0.01802556	0.0120943	0.0329309	0.5825293	3.999477E-07	0.00988103	7.549988	31.16273	0.4292979	3.039799E-06	0.0005773263	0.1143805	1.193163	2.495782E-06	0.003974863	0.04896531	5.26911	0.0006869303	0.6326419						
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137249	560			4	1	640	490	12	0	34	98.87024	0.0002663345	61.97007	7.965642	0.0001142589	-26.79086	95.11498	166.321	-11.40821	7.155428	0.4279699	2.083729	0.02748587	0.008256382	1.475491E-05	0.03201658	0.01577913	0.03164586	0.9371212	3.607071E-07	0.01363138	8.664694	35.8197	0.4304163	2.831108E-06	0.0005427714	0.108621	1.217415	2.449877E-06	0.003992178	0.03970284	6.493088	0.0006354172	0.7675947						
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137289	600			4	1	640	490	13	0	34	98.97958	0.0002387797	70.79745	13.41835	0.0001375649	-31.91719	95.50946	168.4641	-10.33738	6.713743	0.4231383	2.380707	4.129445E-05	0.03999548	9.837173E-05	0.07521237	0.01823032	0.03119659	2.609707	2.834496E-07	0.01446751	10.21033	39.6635	0.4315366	2.810909E-06	0.0005441396	0.0994838	1.219881	3.506035E-06	0.00435943	0.03605381	10.18283	0.0006354397	0.9269572						
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137329	640			4	1	640	490	14	0	34	99.25067	0.0002297295	85.78251	25.91211	0.0001605787	-43.07431	94.23824	168.5168	-10.94664	8.027092	0.995685	2.408018	4.235832E-07	0.2557521	0.0009583391	0.1466126	0.01789428	0.03066547	5.157256	2.267741E-07	0.01512466	13.28985	47.85489	0.4382605	2.761457E-06	0.000536094	0.08136287	1.226019	4.814077E-06	0.004345728	0.02643419	15.72417	0.0006152343	0.9736031						
CKbyEmotion	20191217	S014-sadness	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_193137369	680			4	1	640	490	15	0	34	99.46531	0.0002030192	95.0077	41.77954	0.0001714358	-58.46075	93.75607	168.5559	-9.312608	8.454575	1.547428	2.641303	4.448972E-07	0.7586412	0.00334174	0.2844144	0.01741314	0.02635728	11.42917	1.937805E-07	0.01673525	16.1958	58.43122	0.4548182	2.722723E-06	0.0005339648	0.06266934	1.230901	5.93417E-06	0.004136943	0.02143514	20.20049	0.0005854757	1.193184						
