#Study : CKbyEmotion
#Date : 20191217 20:50:00
#Version : 7.2.15327.0
#TestRunDate : 20191217 19:48:26.614 (+02:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	version	Number of faces	width	height	FrameIndex	faceid	#classifiers	Brow Furrow	Brow Raise	Engagement	Lip Corner Depressor	Smile	Valence	Attention	Interocular Distance	Pitch	Yaw	Roll	InnerBrowRaise	EyeClosure	NoseWrinkle	UpperLipRaise	LipSuck	LipPress	MouthOpen	ChinRaise	Smirk	LipPucker	Anger	Sadness	Disgust	Joy	Surprise	Fear	Contempt	Cheek Raise	Dimpler	Eye Widen	Lid Tighten	Lip Stretch	Jaw Drop	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
CKbyEmotion	20191217	S107-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194826694	80			4	1	640	490	0	0	34	0.02502039	2.55796E-07	0.08426824	0.001036525	0.4534582	0	97.95879	143.5822	2.60245	-2.644965	0.07570314	3.586729	8.58402E-13	0.5033964	1.614222	0.01046639	0.006563053	0.1851406	0.01740307	0.00603602	0.01590979	0.001704345	0.02947151	0.4636775	0.001973375	0.2081061	0.004664912	0.1864495	0.1729685	0.002166471	0.006157328	0.4182061	0.0005433395	0.1141149						
CKbyEmotion	20191217	S107-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194826734	120			4	1	640	490	1	0	34	0.4134463	4.830023E-07	0.09694116	0.001686474	0.2135283	0	98.50609	147.8497	1.686766	1.056418	0.5875685	4.63327	7.500122E-13	2.69804	4.296645	0.04425577	0.006914241	0.1720374	0.01636341	0.005085366	0.0623244	0.001730604	0.03304973	0.6380118	0.00184933	0.2077616	0.004880665	0.1911941	0.1028616	0.006814892	0.01083602	0.2854891	0.001799064	0.1638948						
CKbyEmotion	20191217	S107-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194826774	160			4	1	640	490	2	0	34	1.964061	4.741899E-07	0.1243728	0.001786356	0.1413554	0	98.73653	146.2667	2.595866	0.207026	1.876605	5.115505	3.633471E-12	6.21611	7.986415	0.0791788	0.006067466	0.1463213	0.00967467	0.007409571	0.04255887	0.001949913	0.03853896	1.019507	0.001650458	0.192478	0.005138799	0.1979384	0.08737855	0.00641514	0.005957106	0.2908823	0.002937363	0.5399361						
CKbyEmotion	20191217	S107-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194826814	200			4	1	640	490	3	0	34	0.5608	6.935521E-07	0.08724461	0.0006183642	0.2597751	0	98.64075	145.384	3.297214	0.5772149	1.737633	5.263675	5.613699E-10	1.134935	1.266021	0.02434196	0.00709421	0.1870709	0.008961129	0.01210557	0.2583508	0.00170854	0.03472865	0.4910776	0.001845996	0.2118791	0.004819117	0.1912019	0.1037229	0.009735538	0.01767729	0.5113361	0.002943005	0.9366136						
CKbyEmotion	20191217	S107-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194826854	240			4	1	640	490	4	0	34	0.2263224	2.268636E-05	0.2231655	0.001112622	0.4336828	0	98.57209	145.1601	3.927935	0.8271183	1.749493	1.436273	0.0003323162	0.8077931	2.369579	0.06249925	0.01478482	13.75332	0.02303009	0.01025227	0.625433	0.002978215	0.01647623	0.6285874	0.002484377	0.4322709	0.002156943	0.1875143	0.1386541	0.003075418	0.04852606	0.4643038	0.001603847	22.54966						
CKbyEmotion	20191217	S107-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194826894	280			4	1	640	490	5	0	34	0.1361312	0.02901091	10.00552	0.001132401	0.1248189	0	98.52246	148.7102	6.068972	1.000492	0.2674138	0.5932664	84.7832	0.1154267	1.029438	0.07652733	0.01364639	69.1113	0.06998719	0.005685966	0.747896	0.0194564	0.002476977	1.541689	0.006494166	5.063754	0.0003338864	0.191484	0.02897824	0.00222625	0.241752	0.1672074	0.003496555	79.17773						
CKbyEmotion	20191217	S107-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194826934	320			4	1	640	490	6	0	34	0.05930586	1.352795	44.12405	0.001066344	0.07274567	0	97.85458	147.1479	11.29081	-2.899235	-0.2656418	0.4683076	13.80626	0.03016816	0.5485496	0.03715547	0.01373131	95.34138	0.08161079	0.003557931	0.3031457	0.04332674	0.0009728051	2.40757	0.009983793	13.31963	0.0001942259	0.1919124	0.01198539	0.00155146	0.7585399	0.1077748	0.002983792	95.62221						
CKbyEmotion	20191217	S107-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194826974	360			4	1	640	490	7	0	34	0.03462685	31.9926	90.29541	0.0009482271	0.03026864	0	98.2856	145.3802	13.60088	-1.755927	-0.3529322	0.8318335	5.790201E-08	0.002856399	0.116445	0.03917765	0.02573559	99.23422	0.1875311	0.003423598	0.6184831	0.008996311	0.0003664915	2.535609	0.003910674	46.50361	8.707211E-05	0.1924319	0.002930086	0.001861049	3.921663	0.05779185	0.003341638	98.78271						
CKbyEmotion	20191217	S107-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194827014	400			4	1	640	490	8	0	34	0.01833835	84.33382	99.75497	0.0008886223	0.01649281	0	98.57893	147.1333	13.91129	-0.8027544	-0.4669372	0.9396083	1.055695E-13	0.000126	0.01501768	0.04138758	0.06150471	99.79341	0.2108412	0.00254457	0.4288878	0.0005122876	6.300573E-05	2.551831	0.0007115821	93.30007	5.631152E-05	0.1925537	0.0008903001	0.001639687	17.11658	0.04358482	0.00385899	99.16695						
CKbyEmotion	20191217	S107-surprise	0	MALE	FaceRecording-1	TestImage	AffRaw	20191217_194827054	440			4	1	640	490	9	0	34	0.009871546	98.1365	99.90933	0.000731986	0.01389542	0	98.51629	148.2448	13.28499	-1.021602	0.06024337	1.291014	1.271464E-14	5.955486E-06	0.001919661	0.05621299	0.1706861	99.93013	0.2270095	0.002184138	0.4787189	0.0002371783	9.59646E-06	2.555344	0.0004541304	97.83098	0.003722457	0.1925533	0.0004551645	0.002038216	63.70961	0.03731926	0.004632351	99.57814						
